Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
1423.29,8337.7,8192,61,56,84,83,99,1.26,30.1,243,596,539,3315.00,49.76,66.3,-1.40,3291,-50.90,56,3.1,3.1,2187,8448,0,434
1423.54,8338.9,8192,61,56,84,83,99,1.26,30.0,243,596,539,3315.00,49.76,67.0,1.43,3326,-54.22,56,3.1,3.1,2214,8568,0,435
1423.79,8306.6,8192,61,56,84,83,99,1.26,29.9,243,596,539,3315.00,49.64,66.8,1.18,3319,-54.22,57,3.1,3.1,2117,8543,0,435
1424.04,8273.7,8192,62,56,84,83,100,1.26,30.1,243,596,539,3315.00,49.60,65.7,3.74,3267,-51.12,57,3.1,3.1,2164,8557,0,435
1424.29,8293.7,8192,62,56,84,83,100,1.26,30.1,243,602,532,3338.00,49.60,66.2,1.85,3291,-51.12,56,3.1,3.1,2024,8558,0,435
1424.54,8318.2,8192,62,56,84,83,100,1.26,30.2,243,602,532,3338.00,49.64,67.7,2.13,3362,-51.16,56,3.1,3.1,2123,8487,0,436
1424.79,8252.4,8192,61,56,84,83,100,1.26,30.3,243,602,532,3338.00,49.64,65.1,-2.47,3236,-51.16,56,3.1,3.1,2042,8552,0,436
1425.04,8392.2,8192,61,56,84,83,100,1.26,29.8,244,602,532,3338.00,49.83,64.5,-3.01,3206,-53.06,56,3.1,3.1,2051,8539,0,436
1425.29,8395.5,8192,59,56,84,83,100,1.26,28.7,244,602,532,3338.00,49.83,64.8,-3.06,3219,-53.06,57,3.1,3.1,2172,8400,0,436
1425.54,8360.3,8192,58,56,84,83,100,1.26,28.4,244,602,532,3338.00,49.85,64.5,-4.79,3205,-49.20,56,3.1,3.1,2118,8520,0,437
1425.79,8298.4,8192,56,56,84,83,99,1.26,27.9,244,602,532,3338.00,49.85,62.0,-2.48,3084,-49.20,56,3.1,3.1,2046,8439,0,437
1426.04,8291.2,8192,56,56,84,83,99,1.26,27.5,244,602,532,3338.00,49.80,62.2,-2.64,3095,-50.95,56,3.1,3.1,2027,8530,0,437
1426.29,8190.1,8149,55,56,84,83,99,1.26,27.2,244,576,527,3321.00,49.80,60.5,-0.39,3010,-45.26,56,3.1,3.1,2147,8445,0,437
1426.54,8138.9,8110,55,56,85,83,99,1.26,27.4,244,576,527,3321.00,49.73,59.3,0.02,2952,-45.26,56,3.1,3.1,2062,8459,0,438
1426.79,8123.0,8058,56,56,85,83,100,1.26,27.8,244,576,527,3321.00,49.73,59.8,1.47,2975,-47.17,56,3.1,3.1,2159,8443,0,438
1427.04,8020.4,8040,57,56,85,83,100,1.26,28.6,244,576,527,3321.00,49.62,58.2,8.66,2895,-47.17,57,3.1,3.1,2177,8478,0,438
1427.29,7998.8,7988,59,56,85,83,100,1.26,29.0,245,576,527,3321.00,49.45,58.8,4.80,2921,-47.64,57,3.1,3.1,1961,8496,0,438
1427.54,8038.6,8038,58,56,85,84,100,1.26,29.4,245,576,527,3321.00,49.45,61.0,2.22,3031,-47.64,57,3.1,3.1,2141,8427,0,439
1427.79,8146.0,8112,58,56,85,84,100,1.26,29.3,245,576,527,3321.00,49.67,62.3,1.23,3093,-50.40,57,3.1,3.1,2032,8548,0,439
1428.04,8140.1,8149,58,56,85,83,100,1.26,28.8,245,576,527,3321.00,49.67,61.4,-1.03,3047,-50.40,56,3.1,3.1,2013,8420,0,439
1428.29,8231.1,8188,57,56,85,83,100,1.26,28.5,245,556,558,3274.00,49.75,61.2,-2.20,3035,-51.12,56,3.1,3.1,2158,8423,0,439
1428.54,8217.3,8192,56,56,85,84,100,1.26,28.2,245,556,558,3274.00,49.75,61.0,0.08,3030,-51.12,56,3.1,3.1,2149,8538,0,440
1428.79,8185.6,8166,56,56,85,84,100,1.26,27.3,245,556,558,3274.00,49.74,62.2,-1.12,3089,-46.87,56,3.1,3.1,2041,8499,0,440
1429.04,8251.2,8186,55,56,85,84,100,1.26,27.4,245,556,558,3274.00,49.74,60.8,3.43,3022,-46.87,56,3.1,3.1,2132,8518,0,440
1429.29,8152.7,8114,56,56,85,84,100,1.26,27.7,246,556,558,3274.00,49.60,59.8,4.04,2971,-46.91,56,3.1,3.1,1943,8411,0,440
1429.54,8115.2,8096,56,56,85,84,100,1.26,28.4,246,556,558,3274.00,49.60,58.5,4.36,2908,-46.91,56,3.1,3.1,1975,8451,0,441
1429.79,8016.6,8006,57,56,85,84,100,1.26,28.3,246,556,558,3274.00,49.51,58.9,2.47,2925,-48.90,56,3.1,3.1,2123,8435,0,441
1430.04,8105.1,8022,57,56,85,84,100,1.26,28.7,246,556,558,3274.00,49.51,60.2,2.17,2993,-48.90,56,3.1,3.1,2151,8497,0,441
1430.29,8091.0,8042,58,56,85,84,100,1.24,29.6,246,542,559,3278.00,49.54,61.0,4.60,3029,-48.75,56,3.1,3.1,2051,8434,0,441
1430.54,8020.9,8040,59,56,85,84,100,1.24,29.7,246,542,559,3278.00,49.54,61.8,2.56,3067,-48.75,56,3.1,3.1,2025,8447,0,442
1430.79,8052.7,8078,58,56,85,84,100,1.24,29.7,246,542,559,3278.00,49.53,61.1,-4.69,3033,-49.11,56,3.1,3.1,2222,8550,0,442
1431.04,8168.7,8114,58,56,85,84,100,1.24,29.7,246,542,559,3278.00,49.53,62.7,-1.04,3110,-49.41,56,3.1,3.1,2162,8568,0,442
1431.29,8200.2,8192,58,56,85,84,100,1.24,29.4,247,542,559,3278.00,49.77,62.5,-2.93,3102,-49.41,56,3.1,3.1,2106,8460,0,442
1431.54,8267.0,8192,57,56,85,84,100,1.24,28.7,247,542,559,3278.00,49.77,63.6,-2.59,3158,-50.62,56,3.1,3.1,2133,8502,0,443
1431.79,8182.7,8188,57,56,85,84,100,1.24,28.9,247,542,559,3278.00,49.75,61.2,1.00,3040,-50.62,56,3.1,3.1,2053,8477,0,443
1432.04,8196.4,8170,57,56,85,84,100,1.24,28.6,247,542,559,3278.00,49.75,61.7,1.79,3065,-50.75,56,3.1,3.1,2041,8512,0,443
1432.29,8138.7,8114,58,56,85,84,100,1.24,29.3,247,564,543,3310.00,49.66,61.0,2.93,3030,-50.75,56,3.1,3.1,2150,8483,0,443
1432.54,8142.5,8095,59,56,85,84,100,1.24,29.8,247,564,543,3310.00,49.50,63.3,5.00,3144,-51.80,56,3.1,3.1,2183,8519,0,444
1432.79,8087.2,8075,60,56,85,84,100,1.24,30.3,247,564,543,3310.00,49.50,63.7,3.54,3163,-51.80,56,3.1,3.1,2018,8475,0,444
1433.04,8183.2,8131,60,56,85,84,100,1.24,30.2,247,564,543,3310.00,49.63,64.6,2.55,3207,-49.56,56,3.1,3.1,2111,8453,0,444
1433.29,8238.8,8166,60,56,85,84,100,1.24,30.4,247,564,543,3310.00,49.63,63.7,-0.28,3163,-49.56,56,3.1,3.1,2065,8510,0,444
1433.54,8191.1,8192,60,56,85,84,100,1.24,30.2,248,564,543,3310.00,49.70,63.2,-0.29,3139,-50.25,56,3.1,3.1,2027,8541,0,445
1433.79,8286.4,8192,59,56,85,84,100,1.24,29.9,248,564,543,3310.00,49.70,64.5,1.37,3201,-50.25,56,3.1,3.1,2150,8522,0,445
1434.04,8241.3,8192,60,56,85,84,100,1.24,30.1,248,564,543,3310.00,49.67,64.1,-0.20,3182,-49.83,56,3.1,3.1,2072,8558,0,445
1434.29,8269.7,8186,60,56,85,84,100,1.24,30.0,248,581,550,3318.00,49.67,64.8,3.65,3216,-51.88,56,3.1,3.1,2243,8488,0,445
1434.54,8249.8,8192,60,56,85,84,100,1.24,30.6,248,581,550,3318.00,49.58,65.4,4.42,3245,-51.88,56,3.1,3.1,2165,8498,0,446
1434.79,8281.2,8192,61,56,85,84,100,1.24,30.5,248,581,550,3318.00,49.58,66.6,1.65,3304,-51.95,56,3.1,3.1,2218,8529,0,446
1435.04,8274.2,8192,62,56,85,84,100,1.24,30.6,248,581,550,3318.00,49.61,64.8,3.23,3219,-51.95,56,3.1,3.1,2234,8511,0,446
1435.29,8291.6,8192,62,56,85,84,100,1.24,30.7,249,581,550,3318.00,49.64,66.3,-0.00,3292,-51.23,56,3.1,3.1,2203,8343,0,446
1435.54,8285.2,8192,61,56,85,84,100,1.24,30.3,249,581,550,3318.00,49.64,66.2,0.31,3288,-51.23,56,3.1,3.1,2239,8397,0,447
1435.79,8306.9,8192,61,56,85,84,100,1.24,30.3,249,581,550,3318.00,49.77,65.2,-1.27,3239,-51.46,56,3.1,3.1,2172,8438,0,447
1436.04,8375.2,8192,60,56,85,84,100,1.24,30.1,249,581,550,3318.00,49.77,64.7,-2.61,3213,-51.46,56,3.1,3.1,2212,8488,0,447
1436.29,8375.9,8192,59,56,85,84,100,1.24,29.2,249,595,543,3335.00,49.83,65.8,-5.20,3269,-53.59,56,3.1,3.1,2099,8509,0,447
1436.54,8290.4,8192,58,56,85,84,100,1.24,29.2,249,595,543,3335.00,49.83,63.1,-1.80,3138,-53.59,56,3.1,3.1,2108,8540,0,448
1436.79,8241.4,8192,57,56,85,84,100,1.24,29.1,249,595,543,3335.00,49.67,62.4,-0.09,3100,-49.92,56,3.1,3.1,2053,8465,0,448
1437.04,8236.6,8192,58,56,85,84,100,1.24,29.1,249,595,543,3335.00,49.67,62.8,1.05,3123,-49.92,56,3.1,3.1,2029,8487,0,448
1437.29,8172.1,8166,58,56,85,84,100,1.24,29.2,249,595,543,3335.00,49.66,61.5,0.63,3060,-52.11,56,3.1,3.1,2201,8532,0,448
1437.54,8187.1,8146,58,56,85,84,100,1.24,29.5,250,595,543,3335.00,49.66,62.3,0.90,3097,-52.11,56,3.1,3.1,2178,8464,0,449
1437.79,8162.5,8130,58,56,85,84,99,1.24,29.4,250,595,543,3335.00,49.61,61.4,2.13,3052,-47.89,56,3.1,3.1,2015,8491,0,449
1438.04,8117.9,8127,59,56,85,84,99,1.24,29.6,250,595,543,3335.00,49.61,61.5,0.49,3059,-47.89,56,3.1,3.1,2082,8526,0,449
1438.29,8143.2,8148,58,56,85,84,99,1.24,29.6,250,565,554,3282.00,49.64,63.7,1.41,3167,-47.90,56,3.1,3.1,2063,8450,0,449
1438.54,8203.1,8166,58,56,85,84,100,1.24,29.6,250,565,554,3282.00,49.64,63.0,1.32,3131,-47.90,56,3.1,3.1,2062,8370,0,450
1438.79,8240.1,8192,58,56,85,84,100,1.24,29.6,250,565,554,3282.00,49.68,63.6,0.74,3161,-50.02,56,3.1,3.1,2195,8518,0,450
1439.04,8178.6,8183,59,56,85,84,100,1.24,29.7,250,565,554,3282.00,49.68,62.7,-0.87,3111,-52.45,56,3.1,3.1,2210,8480,0,450
1439.29,8168.5,8192,59,56,85,84,100,1.24,29.8,250,565,554,3282.00,49.64,62.8,2.76,3118,-52.45,57,3.1,3.1,2085,8537,0,450
1439.54,8187.0,8182,59,56,85,84,99,1.24,29.7,251,565,554,3282.00,49.64,64.4,2.97,3196,-48.76,57,3.1,3.1,2140,8470,0,451
1439.79,8208.7,8165,59,56,85,84,99,1.24,30.2,251,565,554,3282.00,49.61,63.1,1.60,3130,-48.76,56,3.1,3.1,2057,8529,0,451
1440.04,8225.3,8192,60,56,85,84,99,1.24,30.3,251,565,554,3282.00,49.61,64.2,0.63,3188,-53.32,56,3.1,3.1,2085,8487,0,451
1440.29,8222.9,8192,61,56,85,84,99,1.24,30.4,251,577,554,3290.00,49.63,63.9,3.82,3171,-53.32,56,3.1,3.1,2081,8518,0,451
1440.54,8217.7,8192,61,56,85,84,100,1.24,30.7,251,577,554,3290.00,49.61,65.0,2.64,3228,-50.00,56,3.1,3.1,2037,8521,0,452
1440.79,8268.0,8192,62,56,85,84,100,1.24,30.8,251,577,554,3290.00,49.61,66.1,0.45,3281,-50.00,56,3.1,3.1,2168,8499,0,452
1441.04,8268.5,8192,62,56,85,84,100,1.24,30.4,251,577,554,3290.00,49.59,66.4,3.50,3293,-50.55,56,3.1,3.1,2082,8471,0,452
1441.29,8308.5,8192,62,56,85,84,100,1.24,30.7,251,577,554,3290.00,49.59,66.5,0.12,3299,-50.55,56,3.1,3.1,2234,8585,0,452
1441.54,8283.2,8192,62,56,85,84,99,1.24,30.3,252,577,554,3290.00,49.69,65.9,-0.13,3271,-51.13,56,3.1,3.1,2106,8507,0,453
1441.79,8308.7,8192,61,56,85,84,99,1.24,30.0,252,577,554,3290.00,49.69,65.7,0.67,3260,-51.13,56,3.1,3.1,2253,8461,0,453
1442.04,8359.5,8192,61,56,85,84,99,1.24,30.1,252,577,554,3290.00,49.72,66.9,-1.31,3320,-50.31,56,3.1,3.1,2157,8462,0,453
1442.29,8349.1,8192,60,56,85,84,99,1.24,30.1,252,598,541,3318.00,49.72,65.8,-1.09,3268,-52.14,56,3.1,3.1,2215,8485,0,453
1442.54,8293.0,8192,60,56,85,84,100,1.24,30.1,252,598,541,3318.00,49.71,65.4,-0.12,3248,-52.14,56,3.1,3.1,2227,8512,0,454
1442.79,8271.8,8192,60,56,85,84,100,1.24,30.0,252,598,541,3318.00,49.71,65.4,1.17,3249,-52.07,56,3.1,3.1,2174,8497,0,454
1443.04,8311.9,8192,60,56,85,84,100,1.24,30.3,252,598,541,3318.00,49.70,65.9,1.66,3273,-52.07,56,3.1,3.1,2223,8471,0,454
1443.29,8222.6,8192,59,56,85,84,100,1.24,30.1,252,598,541,3318.00,49.71,64.8,0.00,3220,-52.77,56,3.1,3.1,2126,8546,0,454
1443.54,8251.6,8192,59,56,85,84,100,1.24,30.0,253,598,541,3318.00,49.71,63.9,0.71,3177,-52.77,57,3.1,3.1,2152,8470,0,455
1443.79,8262.8,8192,59,56,85,84,100,1.24,29.6,253,598,541,3318.00,49.65,64.2,3.99,3192,-52.61,57,3.1,3.1,2038,8505,0,455
1444.04,8190.1,8181,60,56,85,84,100,1.24,30.4,253,598,541,3318.00,49.65,63.2,2.64,3138,-52.61,56,3.1,3.1,2081,8534,0,455
1444.29,8165.2,8163,61,56,85,84,100,1.24,30.6,253,582,548,3320.00,49.55,64.1,2.18,3184,-49.28,56,3.1,3.1,2089,8551,0,455
1444.54,8206.8,8162,62,56,85,84,100,1.24,30.7,253,582,548,3320.00,49.55,65.8,3.73,3269,-49.28,56,3.1,3.1,2154,8511,0,456
1444.79,8204.8,8143,63,56,85,84,100,1.24,31.0,253,582,548,3320.00,49.46,67.1,8.18,3329,-55.52,57,3.1,3.1,2064,8471,0,456
1445.04,8249.3,8192,64,56,85,84,100,1.24,30.9,253,582,548,3320.00,49.46,66.0,2.14,3276,-55.52,57,3.1,3.1,2118,8535,0,456
1445.29,8318.3,8192,62,56,85,84,100,1.24,30.8,254,582,548,3320.00,49.83,67.1,-5.46,3329,-55.20,56,3.1,3.1,2061,8513,0,456
1445.54,8314.0,8192,61,56,85,84,100,1.24,30.4,254,582,548,3320.00,49.83,65.9,-2.56,3273,-55.20,56,3.1,3.1,2086,8561,0,457
1445.79,8369.7,8192,60,56,85,84,100,1.24,29.8,254,582,548,3320.00,49.83,65.4,-2.48,3247,-50.71,56,3.1,3.1,2076,8523,0,457
1446.04,8342.8,8192,59,56,85,84,100,1.24,29.6,254,582,548,3320.00,49.83,64.9,-1.06,3225,-50.71,56,3.1,3.1,2030,8437,0,457
1446.29,8258.2,8192,59,56,85,84,100,1.24,29.7,254,593,542,3342.00,49.74,63.6,0.66,3160,-52.24,57,3.1,3.1,2178,8542,0,457
1446.54,8212.3,8192,59,56,85,84,100,1.24,30.1,254,593,542,3342.00,49.74,63.7,3.27,3166,-52.24,57,3.1,3.1,2101,8534,0,458
1446.79,8235.7,8192,59,56,85,84,100,1.24,29.7,254,593,542,3342.00,49.69,63.6,-0.07,3163,-53.48,57,3.1,3.1,2196,8537,0,458
1447.04,8216.9,8192,59,56,85,84,100,1.24,29.9,254,593,542,3342.00,49.69,63.4,2.06,3154,-52.73,57,3.1,3.1,2203,8518,0,458
1447.29,8228.2,8192,59,56,85,84,100,1.24,29.4,255,593,542,3342.00,49.70,63.0,-0.86,3136,-52.73,57,3.1,3.1,2101,8502,0,458
1447.54,8230.6,8192,59,56,85,84,100,1.24,29.7,255,593,542,3342.00,49.70,64.1,0.46,3188,-50.84,57,3.1,3.1,2115,8493,0,459
1447.79,8240.9,8178,58,56,85,84,100,1.24,29.5,255,593,542,3342.00,49.68,62.3,-1.15,3098,-50.84,56,3.1,3.1,2029,8534,0,459
1448.04,8186.1,8180,59,56,85,84,100,1.24,29.8,255,593,542,3342.00,49.68,62.7,1.05,3113,-49.98,56,3.1,3.1,2006,8533,0,459
1448.29,8142.8,8140,59,56,85,84,100,1.24,29.8,255,575,547,3314.00,49.61,63.9,3.12,3171,-49.98,56,3.1,3.1,2215,8554,0,459
1448.54,8221.9,8160,59,56,85,84,100,1.24,29.8,255,575,547,3314.00,49.70,64.2,-0.39,3189,-47.95,56,3.1,3.1,2172,8482,0,460
1448.79,8262.0,8192,59,56,85,84,100,1.24,29.7,255,575,547,3314.00,49.70,61.5,-0.23,3055,-47.95,56,3.1,3.1,2165,8481,0,460
1449.04,8179.6,8160,59,56,85,84,100,1.24,30.3,255,575,547,3314.00,49.56,62.5,3.83,3104,-51.16,56,3.1,3.1,2200,8511,0,460
1449.29,8150.1,8179,60,56,85,84,100,1.24,30.4,256,575,547,3314.00,49.56,62.3,1.63,3093,-51.16,57,3.1,3.1,2076,8457,0,460
1449.54,8231.9,8178,60,56,85,84,100,1.24,30.3,256,575,547,3314.00,49.58,65.0,-0.09,3225,-52.52,57,3.1,3.1,2138,8499,0,461
1449.79,8242.2,8192,60,56,85,84,100,1.24,30.6,256,575,547,3314.00,49.58,64.9,2.35,3220,-52.52,57,3.1,3.1,2037,8495,0,461
1450.04,8209.8,8192,61,56,85,84,100,1.24,30.7,256,575,547,3314.00,49.62,64.9,-1.04,3221,-51.92,57,3.1,3.1,2088,8471,0,461
1450.29,8266.5,8192,61,56,85,84,100,1.24,30.3,256,582,553,3312.00,49.62,65.0,3.36,3227,-53.28,57,3.1,3.1,2107,8481,0,461
1450.54,8245.5,8192,61,56,85,84,100,1.24,30.6,256,582,553,3312.00,49.66,66.0,0.83,3275,-53.28,57,3.1,3.1,2051,8494,0,462
1450.79,8261.8,8192,61,56,85,84,100,1.24,30.3,256,582,553,3312.00,49.66,64.9,1.11,3224,-53.15,57,3.1,3.1,2107,8520,0,462
1451.04,8331.5,8192,60,56,85,84,100,1.24,30.0,256,582,553,3312.00,49.71,65.7,-2.69,3262,-53.15,57,3.1,3.1,2085,8576,0,462
1451.29,8339.4,8192,60,56,85,84,99,1.24,30.0,257,582,553,3312.00,49.71,65.7,-1.42,3263,-53.30,57,3.1,3.1,2189,8541,0,462
1451.54,8257.9,8192,60,56,85,84,99,1.24,29.9,257,582,553,3312.00,49.75,64.1,2.29,3181,-53.30,57,3.1,3.1,2079,8456,0,463
1451.79,8245.3,8192,60,56,85,84,99,1.24,30.0,257,582,553,3312.00,49.65,64.4,-0.28,3201,-53.08,57,3.1,3.1,2214,8477,0,463
1452.04,8271.9,8192,59,56,85,84,99,1.24,30.0,257,582,553,3312.00,49.65,64.5,1.04,3206,-53.08,57,3.1,3.1,2225,8534,0,463
1452.29,8245.1,8192,59,56,85,84,100,1.24,29.9,257,586,545,3329.00,49.64,63.6,0.47,3161,-52.94,57,3.1,3.1,2140,8495,0,463
1452.54,8278.9,8192,59,56,85,84,100,1.24,29.8,257,586,545,3329.00,49.64,64.5,1.58,3206,-52.94,57,3.1,3.1,2203,8496,0,464
1452.79,8269.2,8192,59,56,85,84,100,1.24,29.7,257,586,545,3329.00,49.70,64.0,-0.07,3180,-49.35,57,3.1,3.1,2054,8465,0,464
1453.04,8275.0,8192,58,56,85,84,100,1.24,29.5,257,586,545,3329.00,49.70,64.1,0.31,3188,-49.35,57,3.1,3.1,2054,8571,0,464
1453.29,8252.2,8192,58,56,85,84,100,1.24,29.5,258,586,545,3329.00,49.68,62.6,0.99,3110,-48.81,57,3.1,3.1,2110,8512,0,464
1453.54,8218.5,8155,59,56,85,84,100,1.24,29.3,258,586,545,3329.00,49.68,63.0,1.94,3130,-48.81,57,3.1,3.1,2086,8480,0,465
1453.79,8173.7,8121,59,56,85,84,100,1.24,30.3,258,586,545,3329.00,49.55,62.5,2.16,3103,-49.89,56,3.1,3.1,2211,8512,0,465
1454.04,8178.1,8120,61,56,85,84,100,1.24,30.4,258,586,545,3329.00,49.55,65.2,8.37,3236,-49.89,56,3.1,3.1,2231,8491,0,465
1454.29,8222.5,8173,61,57,85,84,100,1.24,30.6,258,575,555,3303.00,49.62,65.0,2.53,3224,-53.35,57,3.1,3.1,2208,8436,0,465
1454.54,8195.9,8192,61,57,85,84,100,1.24,30.8,258,575,555,3303.00,49.62,64.2,0.08,3188,-53.35,57,3.1,3.1,2238,8467,0,466
1454.79,8332.1,8192,60,57,85,84,100,1.24,29.9,258,575,555,3303.00,49.78,64.9,-0.99,3222,-50.21,56,3.1,3.1,2141,8519,0,466
1455.04,8295.7,8192,59,57,85,84,100,1.24,29.8,258,575,555,3303.00,49.78,65.0,-5.23,3228,-50.21,56,3.1,3.1,2194,8432,0,466
1455.29,8271.3,8192,58,57,85,84,100,1.24,29.2,259,575,555,3303.00,49.79,63.0,-4.66,3130,-51.91,57,3.1,3.1,2037,8551,0,466
1455.54,8270.9,8191,59,57,85,84,100,1.24,29.5,259,575,555,3303.00,49.79,63.3,3.55,3141,-51.28,57,3.1,3.1,2071,8520,0,467
1455.79,8168.5,8192,59,57,85,84,100,1.24,30.1,259,575,555,3303.00,49.63,62.4,3.12,3097,-51.28,57,3.1,3.1,2107,8527,0,467
1456.04,8146.7,8154,60,57,85,84,100,1.24,30.6,259,575,555,3303.00,49.63,62.9,2.59,3123,-49.88,57,3.1,3.1,2047,8426,0,467
1456.29,8226.1,8192,60,57,85,84,99,1.24,30.4,259,576,552,3296.00,49.52,64.2,-0.89,3190,-49.88,57,3.1,3.1,2214,8460,0,467
1456.54,8223.5,8154,61,57,85,84,99,1.24,30.4,259,576,552,3296.00,49.61,66.3,1.44,3292,-50.51,57,3.1,3.1,2117,8477,0,468
1456.79,8163.5,8174,62,57,85,84,99,1.24,30.5,259,576,552,3296.00,49.61,64.0,3.99,3178,-50.51,56,3.1,3.1,2238,8609,0,468
1457.04,8209.0,8192,62,57,85,84,99,1.24,30.8,259,576,552,3296.00,49.60,65.8,1.18,3263,-54.32,56,3.1,3.1,2199,8436,0,468
1457.29,8221.9,8192,63,57,85,84,100,1.24,31.0,260,576,552,3296.00,49.60,65.6,1.13,3254,-54.32,57,3.1,3.1,2223,8467,0,468
1457.54,8337.5,8192,63,57,85,84,100,1.24,30.9,260,576,552,3296.00,49.61,68.3,1.80,3385,-52.88,57,3.1,3.1,2243,8478,0,469
1457.79,8283.5,8192,63,57,85,84,100,1.24,30.9,260,576,552,3296.00,49.61,68.4,0.10,3391,-52.88,57,3.1,3.1,2230,8505,0,469
1458.04,8319.9,8192,63,57,85,84,100,1.24,30.5,260,576,552,3296.00,49.69,66.8,-1.18,3314,-55.14,57,3.1,3.1,2234,8533,0,469
1458.29,8374.2,8192,62,57,85,84,99,1.24,30.2,260,607,538,3319.00,49.69,66.4,-1.03,3296,-55.14,57,3.1,3.1,2213,8489,0,469
1458.54,8342.6,8192,62,57,85,84,99,1.24,30.4,260,607,538,3319.00,49.74,66.4,0.00,3294,-54.29,57,3.1,3.1,2231,8457,0,470
1458.79,8387.7,8192,61,57,85,84,99,1.24,30.1,260,607,538,3319.00,49.74,68.0,-2.58,3379,-53.38,57,3.1,3.1,2169,8534,0,470
1459.04,8377.5,8192,60,57,85,84,100,1.24,30.3,260,607,538,3319.00,49.75,67.0,-1.02,3328,-53.38,57,3.1,3.1,2216,8511,0,470
1459.29,8305.2,8192,60,57,85,84,100,1.24,30.1,261,607,538,3319.00,49.75,65.0,-0.34,3232,-52.61,57,3.1,3.1,2134,8509,0,470
1459.54,8296.6,8192,60,57,85,84,100,1.24,30.1,261,607,538,3319.00,49.71,64.8,-0.72,3220,-52.61,57,3.1,3.1,2184,8541,0,471
1459.79,8304.0,8192,60,57,85,84,100,1.24,30.1,261,607,538,3319.00,49.72,66.0,-0.43,3282,-52.38,57,3.1,3.1,2071,8434,0,471
1460.04,8241.7,8192,61,57,85,84,100,1.24,30.6,261,607,538,3319.00,49.72,65.3,2.12,3246,-52.38,57,3.1,3.1,2234,8505,0,471
1460.29,8279.0,8191,61,57,85,84,100,1.24,30.8,261,590,547,3328.00,49.42,66.9,6.88,3323,-52.02,57,3.1,3.1,2155,8535,0,471
1460.54,8243.0,8191,62,57,85,84,100,1.24,30.9,261,590,547,3328.00,49.42,65.4,3.31,3250,-52.02,57,3.1,3.1,2227,8548,0,471
1460.79,8271.3,8192,62,57,85,84,100,1.24,30.7,261,590,547,3328.00,49.69,66.1,1.31,3282,-50.33,57,3.1,3.1,2135,8515,0,472
1461.04,8318.8,8192,62,57,85,84,99,1.24,30.5,261,590,547,3328.00,49.69,66.2,0.42,3285,-50.33,57,3.1,3.1,2220,8445,0,472
1461.29,8341.5,8192,61,57,85,84,99,1.24,30.3,262,590,547,3328.00,49.74,66.2,-0.79,3288,-50.69,57,3.1,3.1,2121,8499,0,472
1461.54,8355.1,8192,60,57,85,84,99,1.24,30.2,262,590,547,3328.00,49.74,66.0,-2.06,3276,-50.69,57,3.1,3.1,2208,8493,0,472
1461.79,8373.5,8192,59,57,85,84,99,1.24,30.0,262,590,547,3328.00,49.75,66.0,-4.00,3277,-51.69,57,3.1,3.1,2096,8459,0,473
1462.04,8291.0,8192,59,57,85,84,99,1.24,29.6,262,590,547,3328.00,49.75,63.3,-0.11,3144,-51.69,57,3.1,3.1,2128,8401,0,473
1462.29,8302.2,8192,58,57,85,84,99,1.24,29.5,262,589,543,3323.00,49.73,63.8,-1.73,3168,-50.02,57,3.1,3.1,2060,8492,0,473
1462.54,8262.5,8192,58,57,85,84,99,1.24,29.2,262,589,543,3323.00,49.73,63.2,-0.44,3139,-50.02,57,3.1,3.1,2025,8449,0,473
1462.79,8282.7,8192,58,57,85,84,99,1.24,29.3,262,589,543,3323.00,49.72,61.2,-0.76,3043,-48.51,57,3.1,3.1,2206,8534,0,474
1463.04,8230.9,8192,58,57,85,84,100,1.24,29.2,262,589,543,3323.00,49.72,62.6,-0.33,3115,-48.51,57,3.1,3.1,2201,8534,0,474
1463.29,8195.2,8152,57,57,85,84,100,1.24,29.1,263,589,543,3323.00,49.61,61.9,1.29,3077,-51.06,57,3.1,3.1,2094,8537,0,474
1463.54,8179.2,8170,57,57,85,84,100,1.24,29.3,263,589,543,3323.00,49.61,61.6,0.96,3061,-48.91,57,3.1,3.1,2087,8514,0,474
1463.79,8176.9,8172,57,57,85,84,100,1.24,29.3,263,589,543,3323.00,49.72,62.1,-0.32,3084,-48.91,57,3.1,3.1,2078,8455,0,475
1464.04,8217.7,8134,57,57,85,84,100,1.24,29.0,263,589,543,3323.00,49.72,61.5,2.03,3058,-49.81,57,3.1,3.1,2045,8545,0,475
1464.29,8210.6,8134,57,57,85,84,100,1.24,29.0,263,563,549,3305.00,49.62,61.9,-0.15,3076,-49.81,57,3.1,3.1,2144,8575,0,475
1464.54,8175.1,8116,57,57,85,84,100,1.24,28.9,263,563,549,3305.00,49.58,61.5,2.26,3057,-47.85,57,3.1,3.1,2145,8439,0,475
