Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
5796.8,0,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,3,4574,0,0
5797.05,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,9,4669,0,0
5797.3,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,1,4648,0,0
5797.55,-0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.96,-21,0,34,3.1,0,10,4642,0,0
5797.8,0,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.97,-21,0,34,3.1,0,1,4634,0,0
5798.05,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.89,-21,0,34,3.1,0,14,4651,0,0
5798.3,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,4,4613,0,0
5798.55,-0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-22,0,34,3.1,0,13,4656,0,0
5798.8,-0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.97,-21,0,34,3.1,0,1,4600,0,0
5799.05,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.96,-21,0,34,3.1,0,11,4654,0,0
5799.3,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.89,-21,0,34,3.1,0,2,4637,0,0
5799.55,0,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,11,4636,0,0
5799.8,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,0,4620,0,0
5800.05,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,13,4630,0,0
5800.3,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.96,-21,0,34,3.1,0,2,4644,0,0
5800.55,0.5,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.93,-21,0,34,3.1,0,11,4661,0,0
5800.8,-0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.92,-21,0,34,3.1,0,2,4666,0,0
5801.05,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,9,4632,0,0
5801.3,0.2,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.91,-22,0,34,3.1,0,0,4610,0,0
5801.55,0.3,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.89,-22,0,34,3.1,0,10,4605,0,0
5801.8,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.98,-21,0,34,3.1,0,0,4661,0,0
5802.05,0,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.95,-22,0,34,3.1,0,10,4594,0,0
5802.3,0.2,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,1,4665,0,0
5802.55,0.2,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,11,4593,0,0
5802.8,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.89,-21,0,34,3.1,0,5,4618,0,0
5803.05,0.2,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,9,4574,0,0
5803.3,0,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,2,4667,0,0
5803.55,0.2,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,8,4590,0,0
5803.8,0.3,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.95,-22,0,34,3.1,0,0,4620,0,0
5804.05,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.96,-21,0,34,3.1,0,8,4555,0,0
5804.3,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-22,0,34,3.1,0,0,4532,0,0
5804.55,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.89,-21,0,34,3.1,0,8,4549,0,0
5804.8,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-22,0,34,3.1,0,1,4509,0,0
5805.05,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.97,-21,0,34,3.1,0,8,4596,0,0
5805.3,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,0,4539,0,0
5805.55,0.4,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,10,4576,0,0
5805.8,0,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,2,4540,0,0
5806.05,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,8,4614,0,0
5806.3,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.89,-21,0,34,3.1,0,1,4568,0,0
5806.55,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.97,-22,0,34,3.1,0,7,4657,0,0
5806.8,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.97,-21,0,34,3.1,0,1,4592,0,0
5807.05,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-22,0,34,3.1,0,11,4619,0,0
5807.3,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-22,0,34,3.1,0,4,4569,0,0
5807.55,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,14,4648,0,0
5807.8,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.97,-21,0,34,3.1,0,3,4585,0,0
5808.05,0.4,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.98,-21,0,34,3.1,0,10,4657,0,0
5808.3,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,0,4573,0,0
5808.55,0,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,10,4664,0,0
5808.8,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,2,4634,0,0
5809.05,0.4,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,11,4643,0,0
5809.3,0,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.12,-0.4,0.97,-21,0,34,3.1,0,0,4559,0,0
5809.55,0.3,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.94,-22,0,34,3.1,0,11,4646,0,0
5809.8,0.5,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,1,4661,0,0
5810.05,0,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,12,4560,0,0
5810.3,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.89,-22,0,34,3.1,0,4,4608,0,0
5810.55,0,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,10,4537,0,0
5810.8,0.4,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.91,-21,0,34,3.1,0,4,4625,0,0
5811.05,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.91,-22,0,34,3.1,0,10,4543,0,0
5811.3,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,4,4570,0,0
5811.55,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.97,-21,0,34,3.1,0,13,4565,0,0
5811.8,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,5,4558,0,0
5812.05,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,9,4566,0,0
5812.3,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.89,-21,0,34,3.1,0,2,4531,0,0
5812.55,0,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.89,-21,0,34,3.1,0,7,4644,0,0
5812.8,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.98,-21,0,34,3.1,0,0,4522,0,0
5813.05,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.97,-22,0,34,3.1,0,9,4609,0,0
5813.3,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,3,4581,0,0
5813.55,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,9,4660,0,0
5813.8,-0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,1,4620,0,0
5814.05,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.96,-21,0,34,3.1,0,13,4676,0,0
5814.3,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,0,4636,0,0
5814.55,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.92,-21,0,34,3.1,0,9,4644,0,0
5814.8,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,1,4583,0,0
5815.05,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,10,4630,0,0
5815.3,0.5,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,1,4573,0,0
5815.55,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-22,0,34,3.1,0,10,4659,0,0
5815.8,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.92,-21,0,34,3.1,0,0,4635,0,0
5816.05,0.5,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-22,0,34,3.1,0,9,4674,0,0
5816.3,-0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-21,0,34,3.1,0,0,4574,0,0
5816.55,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,9,4633,0,0
5816.8,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,3,4632,0,0
5817.05,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,10,4651,0,0
5817.3,-0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,1,4672,0,0
5817.55,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-22,0,34,3.1,0,10,4615,0,0
5817.91,0.3,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,0,4591,0,0
5818.16,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,9,4563,0,0
5818.39,-0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-22,0,34,3.1,0,0,4663,0,0
5818.55,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.95,-21,0,34,3.1,0,8,4599,0,0
5818.8,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,0,4635,0,0
5819.05,0.1,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.12,-0.4,0.98,-21,0,34,3.1,0,10,4525,0,0
5819.3,0.4,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.91,-22,0,34,3.1,0,0,4581,0,0
5819.55,0.4,1158,5,30,35,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.91,-22,0,34,3.1,0,10,4527,0,0
5819.8,0.1,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,0,4499,0,0
5820.05,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,9,4539,0,0
5820.3,0.2,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,0,4557,0,0
5820.55,0.5,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,11,4583,0,0
5820.8,0.2,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,2,4530,0,0
5821.05,0,1158,5,30,35,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,13,4619,0,0
5821.3,0.5,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,3,4606,0,0
5821.55,0.2,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-22,0,34,3.1,0,13,4671,0,0
5821.8,0,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.93,-21,0,34,3.1,0,0,4582,0,0
5822.05,-0.2,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.91,-21,0,34,3.1,0,9,4659,0,0
5822.3,0.3,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-22,0,34,3.1,0,0,4647,0,0
5822.55,0.2,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-22,0,34,3.1,0,10,4624,0,0
5822.8,0,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,0,4504,0,0
5823.05,0.2,1158,5,30,34,35,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,11,4560,0,0
5823.3,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4597,0,0
5823.55,0.2,1158,5,28,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,13,4647,0,0
5823.8,0.4,1158,5,28,34,35,100,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,0,4572,0,0
5824.05,0.3,1158,5,28,34,35,100,1,0,1663,477,768,3499,49.13,-0.4,0.95,-22,0,34,3.1,0,12,4629,0,0
5824.3,0.4,1158,5,28,34,34,100,1,0,1663,477,768,3499,49.13,-0.4,0.93,-21,0,34,3.1,0,1,4609,0,0
5824.55,0.2,1158,5,28,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,10,4582,0,0
5824.8,0.3,1158,5,28,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4543,0,0
5825.05,0,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,12,4584,0,0
5825.3,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4505,0,0
5825.55,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.93,-22,0,34,3.1,0,10,4603,0,0
5825.8,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,0,4497,0,0
5826.05,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-22,0,34,3.1,0,10,4598,0,0
5826.3,-0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4621,0,0
5826.55,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,9,4524,0,0
5826.8,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-22,0,34,3.1,0,0,4512,0,0
5827.05,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,9,4549,0,0
5827.3,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,0,4562,0,0
5827.55,0.4,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,8,4526,0,0
5827.8,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.96,-21,0,34,3.1,0,0,4615,0,0
5828.05,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,13,4566,0,0
5828.3,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,0,4496,0,0
5828.55,-0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,10,4625,0,0
5828.8,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,0,4580,0,0
5829.05,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,10,4554,0,0
5829.3,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4473,0,0
5829.55,0,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,12,4603,0,0
5829.8,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,0,4537,0,0
5830.05,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,11,4574,0,0
5830.3,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-20,0,34,3.1,0,1,4614,0,0
5830.55,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,9,4635,0,0
5830.8,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,0,4574,0,0
5831.05,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,11,4551,0,0
5831.3,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,0,4632,0,0
5831.55,0,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.92,-21,0,34,3.1,0,8,4506,0,0
5831.8,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,34,3.1,0,0,4524,0,0
5832.05,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,33,3.1,0,6,4605,0,0
5832.3,0.4,1158,5,30,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,33,3.1,0,0,4636,0,0
5832.55,0,1158,5,30,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,10,4509,0,0
5832.8,-0.1,1158,5,30,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,0,4501,0,0
5833.05,0.1,1158,5,30,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,10,4640,0,0
5833.3,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4575,0,0
5833.55,0.4,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,9,4515,0,0
5833.8,0.4,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,0,4543,0,0
5834.05,0.4,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,33,3.1,0,8,4585,0,0
5834.3,0.3,1158,5,30,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,33,3.1,0,0,4565,0,0
5834.55,0.5,1158,5,30,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,11,4548,0,0
5834.8,0.1,1158,5,30,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4603,0,0
5835.05,0.3,1158,5,30,34,34,100,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,9,4532,0,0
5835.3,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.93,-21,0,34,3.1,0,0,4464,0,0
5835.55,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.92,-21,0,34,3.1,0,8,4629,0,0
5835.8,0,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4548,0,0
5836.05,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,8,4550,0,0
5836.3,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,33,3.1,0,0,4545,0,0
5836.55,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,33,3.1,0,9,4638,0,0
5836.8,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,34,3.1,0,1,4613,0,0
5837.05,0,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,11,4545,0,0
5837.3,0.5,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,33,3.1,0,0,4590,0,0
5837.55,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,33,3.1,0,10,4610,0,0
5837.8,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,0,4628,0,0
5838.05,0.5,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,13,4520,0,0
5838.3,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.9,-21,0,33,3.1,0,0,4516,0,0
5838.55,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.92,-22,0,33,3.1,0,9,4567,0,0
5838.8,0,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.94,-21,0,33,3.1,0,0,4583,0,0
5839.05,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-22,0,33,3.1,0,9,4529,0,0
5839.3,0.4,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,0,4595,0,0
5839.55,0.4,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,11,4613,0,0
5839.8,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.97,-22,0,33,3.1,0,2,4599,0,0
5840.05,0,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,10,4508,0,0
5840.3,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,0,4580,0,0
5840.55,0,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,10,4639,0,0
5840.8,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,0,4588,0,0
5841.05,0.4,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,33,3.1,0,10,4499,0,0
5841.3,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,33,3.1,0,0,4534,0,0
5841.55,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,34,3.1,0,11,4566,0,0
5841.8,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,3,4488,0,0
5842.05,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.96,-21,0,34,3.1,0,10,4633,0,0
5842.3,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,0,4616,0,0
5842.55,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.91,-21,0,34,3.1,0,10,4486,0,0
5842.8,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.93,-21,0,34,3.1,0,0,4556,0,0
5843.05,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.94,-21,0,34,3.1,0,12,4628,0,0
5843.3,0.3,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-21,0,33,3.1,0,1,4656,0,0
5843.55,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-22,0,33,3.1,0,10,4530,0,0
5843.8,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.92,-21,0,33,3.1,0,0,4545,0,0
5844.05,-0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.9,-21,0,33,3.1,0,15,4624,0,0
5844.3,0.2,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.89,-21,0,34,3.1,0,0,4580,0,0
5844.55,0.4,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.13,-0.4,0.9,-22,0,34,3.1,0,12,4558,0,0
5844.8,0.1,1158,5,30,34,34,101,1,0,1663,477,768,3499,49.12,-0.4,0.95,-22,0,33,3.1,0,3,4540,0,0
