Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
535.79,6750.1,6711,33,35,63,60,96,1.11,17.2,229,574,625,3329.00,48.49,29.7,1.23,1459,-28.75,45,3.1,3.1,2569,6864,1,504
536.04,6687.5,6612,33,35,63,60,96,1.11,17.3,229,574,625,3329.00,48.49,33.6,6.09,1645,-28.75,45,3.1,3.1,2645,6864,1,505
536.29,6685.6,6591,35,35,63,60,96,1.11,17.9,229,574,625,3329.00,48.75,31.7,0.50,1546,-27.76,45,3.1,3.1,2677,6756,1,505
536.54,6630.3,6531,34,35,63,60,96,1.11,18.0,229,574,625,3329.00,48.75,31.9,-4.22,1555,-31.23,45,3.1,3.1,2592,6756,1,505
536.79,6526.0,6519,35,35,63,60,97,1.06,19.1,229,627,690,3347.00,48.66,29.8,-2.22,1450,-31.23,45,3.1,3.1,2586,6804,1,505
537.04,6546.0,6450,36,35,63,60,97,1.06,18.9,229,627,690,3347.00,48.75,30.3,2.06,1474,-28.70,45,3.1,3.1,2605,6804,1,506
537.29,6488.5,6400,37,35,63,60,97,1.06,18.3,229,627,690,3347.00,48.75,29.5,-0.79,1435,-29.68,45,3.1,3.1,2648,6660,1,506
537.54,6545.5,6472,37,35,63,60,97,1.06,19.4,229,627,690,3347.00,48.39,33.0,-6.34,1604,-29.68,45,3.1,3.1,2635,6660,1,506
537.79,6590.3,6497,37,35,63,60,97,1.06,19.5,229,627,690,3347.00,48.71,33.2,0.74,1617,-32.02,45,3.1,3.1,2669,6852,1,506
538.04,6580.5,6496,37,35,63,60,97,1.06,19.7,229,627,690,3347.00,48.71,33.2,0.92,1618,-32.02,45,3.1,3.1,2655,6852,1,507
538.29,6547.8,6512,37,35,63,60,97,1.06,19.5,229,627,690,3347.00,48.81,33.9,-5.64,1650,-34.68,45,3.1,3.1,2705,6564,1,507
538.54,6523.9,6466,37,35,63,60,97,1.06,19.4,229,627,690,3347.00,48.81,33.6,-5.11,1637,-31.70,45,3.1,3.1,2705,6564,1,507
538.79,6613.7,6481,37,35,63,60,97,1.14,19.2,229,606,701,3347.00,48.81,33.4,-6.43,1631,-31.70,45,3.1,3.1,2633,6864,1,507
539.04,6555.3,6572,36,35,63,60,97,1.14,18.2,230,606,701,3347.00,48.69,29.7,1.52,1452,-29.24,45,3.1,3.1,2688,6864,1,508
539.29,6650.1,6542,36,35,63,60,97,1.14,18.2,230,606,701,3347.00,48.92,33.3,-1.59,1627,-30.23,45,3.1,3.1,2621,6564,1,508
539.54,6600.7,6504,36,35,63,60,97,1.14,17.8,230,606,701,3347.00,48.92,33.1,-4.45,1619,-30.23,45,3.1,3.1,2618,6564,1,508
539.79,6578.3,6509,36,35,63,60,97,1.14,17.7,230,606,701,3347.00,48.96,33.3,0.92,1630,-32.00,45,3.1,3.1,2649,6624,1,508
540.04,6522.2,6520,36,35,63,60,97,1.14,17.9,230,606,701,3347.00,48.96,33.0,-1.57,1614,-32.00,45,3.1,3.1,2589,6624,1,509
540.29,6489.6,6508,35,35,63,60,97,1.14,17.4,230,606,701,3347.00,48.58,34.8,-5.14,1700,-32.59,45,3.1,3.1,2591,6732,1,509
540.54,6524.0,6494,35,35,63,60,97,1.14,17.5,230,606,701,3347.00,48.94,32.3,-3.74,1580,-33.85,45,3.1,3.1,2564,6732,1,509
540.79,6566.7,6484,35,35,63,60,97,1.17,17.6,230,611,650,3347.00,48.94,32.6,1.12,1593,-33.85,45,3.1,3.1,2571,6768,1,509
541.04,6578.1,6498,35,35,63,60,97,1.17,17.1,230,611,650,3347.00,49.13,31.8,0.62,1553,-36.86,45,3.1,3.1,2642,6768,1,510
541.29,6637.1,6584,35,35,63,60,97,1.17,17.5,230,611,650,3347.00,48.46,30.7,-8.68,1498,-32.52,45,3.1,3.1,2635,6864,1,510
541.54,6546.9,6491,35,35,63,60,97,1.17,17.4,230,611,650,3347.00,48.46,32.3,3.02,1576,-32.52,45,3.1,3.1,2575,6864,1,510
541.79,6519.4,6464,36,35,63,60,96,1.17,16.8,230,611,650,3347.00,48.49,29.8,3.11,1455,-30.22,45,3.1,3.1,2571,6708,1,510
542.04,6462.9,6521,36,35,64,60,96,1.17,17.1,230,611,650,3347.00,48.49,31.0,-2.59,1512,-35.32,45,3.1,3.1,2566,6708,1,511
542.29,6589.4,6498,35,35,64,60,96,1.17,17.5,230,611,650,3347.00,49.11,32.1,0.87,1569,-35.32,45,3.1,3.1,2586,6912,1,511
542.54,6598.1,6527,35,35,64,60,96,1.17,17.3,231,611,650,3347.00,48.74,32.7,0.97,1595,-33.55,45,3.1,3.1,2624,6912,1,511
542.79,6520.6,6514,35,35,64,60,97,1.19,17.4,231,611,639,3347.00,48.74,32.8,-4.03,1601,-31.94,45,3.1,3.1,2628,6972,1,511
543.04,6531.3,6494,35,35,64,60,97,1.19,17.0,231,611,639,3347.00,49.07,34.1,-3.12,1665,-31.94,45,3.1,3.1,2568,6972,1,512
543.29,6544.2,6484,35,35,64,60,97,1.19,16.5,231,611,639,3347.00,48.81,30.6,3.16,1494,-30.98,45,3.1,3.1,2535,7164,1,512
543.54,6575.4,6459,36,35,64,60,97,1.19,16.4,231,611,639,3347.00,48.81,32.6,-1.54,1593,-30.98,45,3.1,3.1,2628,7164,1,512
543.79,6597.8,6504,35,35,64,60,97,1.19,17.0,231,611,639,3347.00,48.91,34.4,-7.19,1680,-32.47,45,3.1,3.1,2629,7104,1,512
544.04,6555.7,6516,35,35,64,60,97,1.19,17.3,231,611,639,3347.00,48.91,32.8,-5.48,1603,-29.71,45,3.1,3.1,2574,7104,1,513
544.29,6534.3,6562,36,35,64,60,97,1.19,17.2,231,611,639,3347.00,48.83,34.4,-4.25,1679,-29.71,45,3.1,3.1,2565,6960,1,513
544.54,6613.2,6536,36,35,64,60,97,1.19,17.0,231,611,639,3347.00,48.90,30.7,-5.51,1497,-29.41,45,3.1,3.1,2595,6960,1,513
544.79,6596.4,6489,35,35,64,60,96,1.19,16.7,231,607,620,3329.00,48.90,33.5,-3.41,1635,-32.92,45,3.1,3.1,2623,7068,1,513
545.04,6542.8,6506,35,35,64,60,96,1.19,16.6,231,607,620,3329.00,48.73,34.3,-2.67,1676,-32.92,45,3.1,3.1,2570,7068,1,514
545.29,6530.7,6501,35,35,64,60,96,1.19,16.7,231,607,620,3329.00,48.74,33.9,-0.03,1654,-30.62,45,3.1,3.1,2569,6972,1,514
545.54,6498.0,6465,35,35,64,61,96,1.19,16.7,231,607,620,3329.00,48.74,32.5,0.76,1589,-30.62,45,3.1,3.1,2580,6972,1,514
545.79,6560.0,6520,35,35,64,61,97,1.19,16.8,231,607,620,3329.00,48.64,33.0,-5.77,1613,-30.40,45,3.1,3.1,2621,7020,1,514
546.04,6513.4,6456,35,35,64,61,97,1.19,16.2,232,607,620,3329.00,48.67,30.2,-3.90,1475,-32.37,45,3.1,3.1,2574,7020,1,515
546.29,6582.0,6542,35,35,64,61,97,1.19,17.0,232,607,620,3329.00,48.67,33.0,-0.69,1610,-32.37,45,3.1,3.1,2577,6816,1,515
546.54,6528.9,6505,35,35,64,61,97,1.19,16.9,232,607,620,3329.00,48.88,34.0,-1.50,1663,-31.67,45,3.1,3.1,2550,6816,1,515
546.79,6501.6,6524,35,35,64,61,97,1.19,16.9,232,610,622,3347.00,48.67,31.9,-1.42,1559,-29.20,45,3.1,3.1,2575,7164,1,515
547.04,6546.4,6548,35,35,64,61,97,1.19,17.0,232,610,622,3347.00,48.67,33.4,-2.83,1628,-29.20,45,3.1,3.1,2579,7164,1,516
547.29,6571.1,6486,36,35,64,61,97,1.19,16.7,232,610,622,3347.00,48.43,32.7,-2.01,1597,-29.47,45,3.1,3.1,2567,6900,1,516
547.54,6533.9,6509,36,35,65,61,97,1.19,17.0,232,610,622,3347.00,48.43,32.9,-4.35,1605,-29.47,45,3.1,3.1,2537,6900,1,516
547.79,6538.9,6495,35,35,65,61,97,1.19,17.0,232,610,622,3347.00,48.83,34.7,-2.74,1692,-31.64,45,3.1,3.1,2550,7140,1,516
548.04,6595.4,6500,35,35,65,61,97,1.19,16.9,232,610,622,3347.00,48.90,34.7,-0.80,1693,-32.33,45,3.1,3.1,2644,7140,1,517
548.29,6627.9,6505,34,35,65,61,97,1.19,16.4,232,610,622,3347.00,48.90,33.0,0.75,1612,-32.33,45,3.1,3.1,2636,7320,1,517
548.54,6569.3,6512,35,35,65,61,97,1.19,16.7,232,610,622,3347.00,48.80,33.4,1.27,1631,-29.29,45,3.1,3.1,2559,7320,1,517
548.79,6508.6,6468,35,33,65,61,96,1.19,16.5,232,610,622,3347.00,48.93,33.7,-5.63,1646,-29.29,45,3.1,3.1,2546,7320,1,517
549.04,6507.3,6466,35,33,65,61,96,1.19,16.7,232,608,617,3364.00,48.93,33.1,-5.23,1616,-29.29,45,3.1,3.1,2626,7320,1,517
549.29,6540.4,6484,35,33,65,61,96,1.19,16.8,232,608,617,3364.00,48.70,32.0,-1.32,1562,-30.75,45,3.1,3.1,2637,7344,1,518
549.54,6557.5,6505,35,33,65,61,96,1.19,17.1,232,608,617,3364.00,48.70,33.3,1.24,1624,-31.21,45,3.1,3.1,2560,7344,1,518
549.79,6561.9,6488,35,33,65,61,97,1.19,16.6,233,608,617,3364.00,48.86,31.0,-0.99,1512,-31.21,45,3.1,3.1,2564,7248,1,518
550.04,6616.5,6462,35,33,65,61,97,1.19,16.5,233,608,617,3364.00,48.65,34.5,-7.96,1683,-29.80,45,3.1,3.1,2600,7248,1,518
550.29,6572.0,6492,35,33,65,61,97,1.19,16.5,233,608,617,3364.00,48.65,31.4,3.10,1534,-29.45,45,3.1,3.1,2623,7332,1,519
550.54,6601.7,6468,35,33,65,61,97,1.19,16.5,233,608,617,3364.00,48.63,33.3,-1.20,1624,-29.45,45,3.1,3.1,2574,7332,1,519
550.79,6576.5,6504,36,33,65,62,97,1.19,17.2,233,608,617,3364.00,48.65,30.9,-4.63,1507,-31.00,45,3.1,3.1,2579,7272,1,519
551.04,6596.1,6504,36,33,65,62,97,1.18,17.4,233,618,641,3400.00,48.65,33.7,0.24,1648,-31.00,45,3.1,3.1,2562,7272,1,519
551.29,6509.6,6505,35,33,65,62,97,1.18,17.3,233,618,641,3400.00,48.84,32.6,-2.75,1593,-29.99,45,3.1,3.1,2566,7284,1,520
551.54,6527.9,6508,35,33,65,62,97,1.18,17.2,233,618,641,3400.00,48.84,34.3,-5.95,1673,-31.25,45,3.1,3.1,2647,7284,1,520
551.79,6569.0,6532,35,35,65,62,97,1.18,17.3,233,618,641,3400.00,48.94,33.0,-0.81,1613,-31.25,45,3.1,3.1,2644,7332,1,520
552.04,6573.2,6495,35,35,65,62,97,1.18,16.8,233,618,641,3400.00,48.99,32.5,1.64,1588,-30.67,45,3.1,3.1,2575,7332,1,520
552.29,6480.6,6468,35,33,66,62,97,1.18,16.8,233,618,641,3400.00,48.83,32.3,-4.46,1579,-30.95,45,3.1,3.1,2572,7440,1,521
552.54,6492.5,6506,35,33,66,62,97,1.18,17.1,233,618,641,3400.00,48.83,32.9,-4.47,1606,-30.95,45,3.1,3.1,2574,7440,1,521
552.79,6540.7,6505,35,33,66,62,97,1.18,17.1,233,618,641,3400.00,48.71,32.4,1.82,1583,-29.36,45,3.1,3.1,2613,7668,1,521
553.04,6576.3,6479,35,33,66,62,97,1.18,16.9,233,610,625,3400.00,48.71,31.8,1.61,1553,-29.36,45,3.1,3.1,2598,7668,1,521
553.29,6540.2,6495,35,33,66,62,97,1.18,17.0,234,610,625,3400.00,49.02,32.5,-4.35,1585,-30.28,45,3.1,3.1,2580,7380,1,522
553.54,6484.5,6521,35,33,66,62,97,1.18,16.9,234,610,625,3400.00,49.05,34.8,-3.44,1702,-31.86,45,3.1,3.1,2557,7380,1,522
553.79,6558.8,6512,35,33,66,62,96,1.18,17.0,234,610,625,3400.00,49.05,33.5,-5.89,1634,-31.86,45,3.1,3.1,2556,7548,1,522
554.04,6585.3,6508,34,33,66,62,96,1.18,16.8,234,610,625,3400.00,48.88,32.3,-6.50,1575,-34.22,45,3.1,3.1,2639,7548,1,522
554.29,6564.0,6513,35,33,66,62,96,1.18,17.1,234,610,625,3400.00,48.64,32.7,-0.28,1595,-34.03,45,3.1,3.1,2631,7656,1,523
554.54,6528.0,6484,35,33,66,62,96,1.18,16.9,234,610,625,3400.00,48.64,31.3,2.90,1529,-34.03,45,3.1,3.1,2566,7656,1,523
554.79,6532.3,6452,35,33,66,62,97,1.18,16.8,234,610,625,3400.00,48.81,33.9,-6.61,1656,-35.05,45,3.1,3.1,2569,7500,1,523
555.04,6532.4,6502,35,33,66,62,97,1.19,17.2,234,614,634,3400.00,48.81,32.6,-5.68,1593,-35.05,45,3.1,3.1,2583,7500,1,523
555.29,6501.7,6509,36,33,66,62,97,1.19,17.1,234,614,634,3400.00,48.86,34.7,-2.97,1693,-33.32,45,3.1,3.1,2585,7488,1,524
555.54,6532.4,6505,35,33,66,62,97,1.19,16.8,234,614,634,3400.00,48.92,34.2,1.95,1667,-35.09,45,3.1,3.1,2591,7488,1,524
555.79,6523.6,6536,35,33,66,62,97,1.19,16.8,234,614,634,3400.00,48.92,34.0,-1.71,1662,-35.32,45,3.1,3.1,2575,7632,1,524
556.04,6503.0,6486,34,33,66,62,97,1.19,16.6,234,614,634,3400.00,48.76,33.2,-0.06,1620,-35.32,45,3.1,3.1,2544,7632,1,524
556.29,6524.0,6519,34,33,66,62,97,1.19,16.9,234,614,634,3400.00,48.59,33.0,-3.62,1609,-35.46,45,3.1,3.1,2546,7668,1,525
556.54,6480.5,6452,34,33,66,62,97,1.19,16.1,234,614,634,3400.00,48.59,30.9,-2.31,1508,-35.46,45,3.1,3.1,2630,7668,1,525
556.79,6532.1,6505,35,33,66,63,97,1.19,16.8,235,614,634,3400.00,48.64,30.5,3.42,1490,-32.52,45,3.1,3.1,2593,7572,1,525
557.04,6561.5,6464,35,33,66,63,96,1.19,16.7,235,612,622,3382.00,48.64,32.1,1.77,1565,-33.72,45,3.1,3.1,2556,7572,1,525
557.29,6565.4,6488,35,33,66,63,96,1.19,16.8,235,612,622,3382.00,48.95,31.6,-0.27,1542,-33.72,45,3.1,3.1,2546,7716,1,526
557.54,6516.6,6453,35,33,66,63,96,1.19,16.4,235,612,622,3382.00,48.83,31.9,-3.76,1556,-31.38,45,3.1,3.1,2637,7716,1,526
557.79,6480.0,6559,35,33,66,63,96,1.19,17.2,235,612,622,3382.00,48.83,31.7,0.54,1546,-34.23,45,3.1,3.1,2643,7740,1,526
558.04,6540.8,6529,35,33,66,63,96,1.19,17.1,235,612,622,3382.00,48.94,35.2,-3.32,1719,-34.23,45,3.1,3.1,2583,7740,1,526
558.29,6575.4,6536,35,33,67,63,96,1.19,17.1,235,612,622,3382.00,48.96,32.3,-0.10,1576,-34.18,45,3.1,3.1,2579,7704,1,527
558.54,6570.7,6541,35,33,67,63,96,1.19,17.3,235,612,622,3382.00,48.96,32.4,0.75,1581,-34.18,45,3.1,3.1,2566,7704,1,527
558.79,6591.9,6442,36,33,67,63,96,1.19,16.7,235,612,622,3382.00,48.59,33.6,-6.41,1640,-32.80,45,3.1,3.1,2567,7848,1,527
559.04,6569.1,6493,35,33,67,63,96,1.19,16.6,235,611,629,3382.00,48.59,33.6,-6.91,1640,-37.02,45,3.1,3.1,2606,7848,1,527
559.29,6555.4,6519,35,33,67,63,96,1.19,16.8,235,611,629,3382.00,48.75,33.4,-1.84,1632,-37.02,45,3.1,3.1,2604,7752,1,528
559.54,6533.5,6520,35,33,67,63,96,1.19,17.0,235,611,629,3382.00,48.85,32.8,-1.39,1604,-31.81,45,3.1,3.1,2561,7752,1,528
559.79,6518.7,6500,34,33,67,63,96,1.19,16.6,235,611,629,3382.00,48.89,33.6,-4.52,1639,-30.53,45,3.1,3.1,2543,7956,1,528
560.04,6541.5,6486,35,33,67,63,96,1.19,16.3,235,611,629,3382.00,48.89,33.1,0.35,1619,-30.53,45,3.1,3.1,2629,7956,1,528
560.29,6587.3,6479,35,33,67,63,96,1.19,16.5,236,611,629,3382.00,48.68,32.4,-1.25,1582,-29.88,45,3.1,3.1,2657,7992,1,529
560.54,6523.5,6481,35,33,67,63,96,1.19,16.8,236,611,629,3382.00,48.68,30.8,-2.25,1502,-29.88,45,3.1,3.1,2600,7992,1,529
560.79,6548.4,6530,34,33,67,63,96,1.19,16.8,236,611,629,3382.00,48.90,33.0,-3.13,1610,-30.24,45,3.1,3.1,2567,7920,1,529
561.04,6483.3,6462,35,33,67,63,96,1.19,16.2,236,612,622,3364.00,48.71,32.8,-2.67,1600,-30.81,45,3.1,3.1,2559,7920,1,529
561.29,6483.1,6460,35,33,67,63,96,1.19,16.3,236,612,622,3364.00,48.71,34.0,-2.25,1661,-30.81,45,3.1,3.1,2607,7980,1,530
561.54,6515.9,6477,35,33,67,63,96,1.19,16.6,236,612,622,3364.00,49.04,34.0,-1.97,1657,-34.07,45,3.1,3.1,2580,7980,1,530
561.79,6528.1,6499,35,33,67,63,96,1.19,16.5,236,612,622,3364.00,48.91,33.6,-4.39,1640,-29.51,45,3.1,3.1,2576,7956,1,530
562.04,6519.3,6512,35,33,67,63,97,1.19,16.9,236,612,622,3364.00,48.91,33.7,-5.58,1647,-29.51,45,3.1,3.1,2550,7956,1,530
562.29,6552.8,6498,35,33,67,64,97,1.19,16.8,236,612,622,3364.00,48.85,33.3,1.25,1624,-28.78,45,3.1,3.1,2549,7740,1,531
562.54,6554.0,6512,35,33,67,64,97,1.19,16.9,236,612,622,3364.00,48.85,32.7,0.45,1597,-28.78,45,3.1,3.1,2634,7740,1,531
562.79,6545.7,6513,34,33,67,64,97,1.19,16.7,236,612,622,3364.00,48.89,31.6,-3.03,1543,-32.09,45,3.1,3.1,2636,7848,1,531
563.04,6566.4,6511,35,33,67,64,97,1.19,16.4,236,610,623,3400.00,48.96,33.8,0.47,1650,-29.86,45,3.1,3.1,2566,7848,1,531
563.29,6485.4,6452,35,33,67,64,97,1.19,16.5,236,610,623,3400.00,48.96,32.9,-2.58,1606,-28.27,45,3.1,3.1,2546,7884,1,532
563.54,6565.8,6521,35,33,67,64,97,1.19,16.7,236,610,623,3400.00,48.88,34.3,-5.49,1675,-28.27,45,3.1,3.1,2614,7884,1,532
563.79,6535.4,6462,35,33,68,64,97,1.19,16.7,236,610,623,3400.00,48.58,31.3,-1.89,1529,-27.60,45,3.1,3.1,2635,7932,1,532
564.04,6491.9,6466,35,33,68,64,97,1.19,16.7,237,610,623,3400.00,48.58,30.0,1.53,1463,-27.60,45,3.1,3.1,2604,7932,1,532
564.29,6509.0,6409,35,33,68,64,97,1.19,16.4,237,610,623,3400.00,48.50,30.6,2.76,1494,-26.57,45,3.1,3.1,2599,7968,1,533
564.54,6488.8,6482,36,33,68,64,97,1.19,17.1,237,610,623,3400.00,48.50,34.2,-0.83,1668,-34.11,45,3.1,3.1,2566,7968,1,533
564.79,6532.8,6545,35,33,68,64,97,1.19,17.1,237,610,623,3400.00,48.85,35.9,-6.84,1753,-34.11,45,3.1,3.1,2574,7704,1,533
565.04,6564.6,6500,35,33,68,64,97,1.19,16.7,237,609,623,3400.00,48.96,33.7,-3.06,1643,-33.28,45,3.1,3.1,2610,7704,1,533
565.29,6583.9,6482,35,33,68,64,97,1.19,16.7,237,609,623,3400.00,48.96,32.0,-3.83,1564,-31.70,45,3.1,3.1,2616,7968,1,534
565.54,6503.5,6472,35,33,68,64,97,1.19,16.8,237,609,623,3400.00,48.74,33.0,-2.54,1613,-31.70,45,3.1,3.1,2587,7968,1,534
565.79,6477.0,6470,35,33,68,64,97,1.19,16.6,237,609,623,3400.00,48.79,32.4,0.32,1583,-32.86,45,3.1,3.1,2582,7920,1,534
566.04,6482.3,6471,35,33,68,64,96,1.19,16.5,237,609,623,3400.00,48.79,31.0,0.81,1515,-32.86,45,3.1,3.1,2556,7920,1,534
566.29,6483.9,6484,35,33,68,64,96,1.19,17.0,237,609,623,3400.00,48.52,32.3,-3.34,1578,-32.29,45,3.1,3.1,2544,7764,1,535
566.54,6493.1,6472,35,33,68,64,96,1.19,17.0,237,609,623,3400.00,48.52,32.5,-6.27,1586,-34.16,45,3.1,3.1,2630,7764,1,535
566.79,6556.7,6499,35,33,68,64,96,1.19,17.1,237,609,623,3400.00,48.97,33.2,0.78,1623,-34.16,45,3.1,3.1,2637,7920,1,535
567.04,6563.2,6463,35,33,68,64,97,1.19,16.5,237,610,617,3364.00,48.79,30.9,3.58,1507,-36.59,45,3.1,3.1,2589,7920,1,535
567.29,6574.5,6467,35,33,68,64,97,1.19,16.5,237,610,617,3364.00,48.57,31.1,-1.90,1520,-31.45,45,3.1,3.1,2575,7908,1,536
567.54,6511.7,6472,35,33,68,64,97,1.19,17.0,238,610,617,3364.00,48.57,33.1,-3.59,1615,-31.45,45,3.1,3.1,2566,7908,1,536
567.79,6558.2,6470,35,33,68,65,97,1.19,17.1,238,610,617,3364.00,48.85,31.6,0.16,1540,-28.44,45,3.1,3.1,2572,7944,1,536
568.04,6583.1,6509,35,33,68,65,96,1.19,17.1,238,610,617,3364.00,48.85,32.1,0.11,1567,-28.44,45,3.1,3.1,2629,7944,1,536
568.29,6554.3,6535,35,33,68,65,96,1.19,17.0,238,610,617,3364.00,48.87,33.1,1.49,1615,-33.25,45,3.1,3.1,2626,7872,1,537
568.54,6553.8,6504,35,33,68,65,96,1.19,16.9,238,610,617,3364.00,49.02,35.3,-2.12,1726,-29.56,45,3.1,3.1,2575,7872,1,537
568.79,6520.2,6470,35,33,68,65,96,1.19,16.5,238,610,617,3364.00,49.02,31.9,-0.75,1559,-29.56,44,3.1,3.1,2573,7800,1,537
569.04,6577.7,6484,35,33,68,65,97,1.19,16.9,238,604,611,3382.00,48.97,32.6,-2.80,1592,-30.58,44,3.1,3.1,2590,7800,1,537
569.29,6550.1,6510,35,33,68,65,97,1.19,16.9,238,604,611,3382.00,48.70,31.4,-0.49,1533,-30.57,44,3.1,3.1,2595,7836,1,538
569.54,6485.2,6510,35,33,68,65,97,1.19,16.5,238,604,611,3382.00,48.70,32.7,-2.50,1596,-30.57,44,3.1,3.1,2606,7836,1,538
569.79,6496.9,6470,35,33,69,65,97,1.19,16.5,238,604,611,3382.00,48.76,33.2,-1.44,1620,-33.19,44,3.1,3.1,2592,7788,1,538
570.04,6518.5,6496,35,33,69,65,97,1.19,16.9,238,604,611,3382.00,48.76,33.5,-3.29,1636,-31.20,44,3.1,3.1,2556,7788,1,538
570.29,6560.8,6502,35,33,69,65,97,1.19,16.8,238,604,611,3382.00,48.87,34.3,-4.14,1673,-31.20,44,3.1,3.1,2560,7848,1,539
570.54,6534.0,6515,35,33,69,65,97,1.19,16.9,238,604,611,3382.00,48.88,34.0,-5.51,1661,-28.70,44,3.1,3.1,2638,7848,1,539
570.79,6553.0,6540,35,33,69,65,97,1.19,16.9,238,604,611,3382.00,48.88,33.8,-1.99,1651,-32.82,45,3.1,3.1,2657,7836,1,539
571.04,6547.0,6495,35,33,69,65,97,1.19,16.7,239,605,614,3400.00,48.97,34.3,-4.03,1677,-32.82,45,3.1,3.1,2602,7836,1,539
571.29,6523.8,6476,35,33,69,65,97,1.19,16.7,239,605,614,3400.00,48.54,29.7,-1.75,1453,-30.06,45,3.1,3.1,2581,7896,1,540
571.54,6520.8,6450,35,33,69,65,97,1.19,16.6,239,605,614,3400.00,48.54,30.2,0.03,1473,-30.06,45,3.1,3.1,2542,7896,1,540
571.79,6515.1,6420,35,33,69,65,97,1.19,16.5,239,605,614,3400.00,48.58,32.1,4.11,1566,-32.26,45,3.1,3.1,2563,7848,1,540
572.04,6619.4,6494,35,33,69,65,97,1.19,16.9,239,605,614,3400.00,48.58,34.4,-0.92,1680,-35.12,45,3.1,3.1,2649,7848,1,540
572.29,6514.0,6504,35,33,69,65,97,1.19,17.1,239,605,614,3400.00,48.77,34.3,-4.73,1675,-35.12,45,3.1,3.1,2659,7764,1,541
572.54,6510.5,6471,35,33,69,65,97,1.19,17.0,239,605,614,3400.00,48.80,31.6,-2.94,1542,-35.49,45,3.1,3.1,2589,7764,1,541
572.79,6554.3,6461,35,33,69,65,97,1.19,16.8,239,605,614,3400.00,48.80,31.6,4.25,1542,-32.42,45,3.1,3.1,2572,7800,1,541
573.04,6584.2,6498,35,33,69,65,97,1.19,16.8,239,609,622,3400.00,48.60,32.3,-0.63,1576,-32.42,45,3.1,3.1,2556,7800,1,541
573.29,6510.5,6489,35,33,69,65,97,1.19,16.8,239,609,622,3400.00,48.82,32.2,-0.28,1572,-33.09,44,3.1,3.1,2623,7920,1,542
573.54,6509.3,6503,35,33,69,65,97,1.19,17.0,239,609,622,3400.00,48.82,33.5,1.44,1632,-33.09,44,3.1,3.1,2613,7920,1,542
573.79,6598.5,6441,34,33,69,66,97,1.19,16.6,239,609,622,3400.00,48.79,32.8,-6.80,1600,-31.41,45,3.1,3.1,2587,7800,1,542
574.04,6564.5,6518,35,33,69,66,97,1.19,16.9,239,609,622,3400.00,48.80,31.8,-2.87,1551,-32.98,45,3.1,3.1,2570,7800,1,542
574.29,6567.6,6519,35,33,69,66,97,1.19,16.8,239,609,622,3400.00,48.80,34.6,-1.04,1691,-32.98,45,3.1,3.1,2595,7848,1,543
574.54,6491.7,6494,35,33,69,66,97,1.19,16.8,239,609,622,3400.00,48.68,32.2,-1.35,1573,-33.15,45,3.1,3.1,2583,7848,1,543
574.79,6549.1,6501,35,33,69,66,97,1.19,16.7,240,609,622,3400.00,49.06,35.2,-6.41,1720,-35.60,45,3.1,3.1,2561,7728,1,543
575.04,6538.1,6487,34,33,69,66,97,1.19,16.7,240,606,615,3400.00,49.06,33.1,-3.25,1616,-35.60,45,3.1,3.1,2618,7728,1,543
575.29,6601.2,6485,35,33,69,66,97,1.19,16.7,240,606,615,3400.00,48.69,33.0,-3.00,1613,-30.87,45,3.1,3.1,2623,7860,1,544
575.54,6622.5,6512,35,33,69,66,97,1.19,16.8,240,606,615,3400.00,48.69,31.8,-2.69,1550,-30.87,45,3.1,3.1,2586,7860,1,544
575.79,6545.7,6462,35,33,69,66,97,1.19,16.7,240,606,615,3400.00,48.59,33.7,0.99,1646,-30.77,44,3.1,3.1,2589,7800,1,544
576.04,6562.6,6472,35,33,69,66,96,1.19,16.8,240,606,615,3400.00,48.68,31.5,2.59,1539,-29.74,44,3.1,3.1,2563,7800,1,544
576.29,6534.5,6472,35,33,69,66,96,1.19,17.1,240,606,615,3400.00,48.68,32.0,-2.97,1560,-29.74,44,3.1,3.1,2553,7944,1,545
576.54,6508.6,6415,36,33,69,66,96,1.19,16.0,240,606,615,3400.00,48.84,33.7,-1.23,1643,-30.14,44,3.1,3.1,2643,7944,1,545
576.79,6586.2,6484,35,33,70,66,96,1.19,16.8,240,606,615,3400.00,49.07,33.7,-2.03,1645,-31.02,44,3.1,3.1,2649,7788,1,545
577.04,6549.0,6512,35,33,70,66,97,1.17,17.0,240,616,636,3382.00,49.07,32.7,0.48,1595,-31.02,44,3.1,3.1,2584,7788,1,545
577.29,6500.5,6516,35,33,70,66,97,1.17,17.1,240,616,636,3382.00,48.85,33.8,-4.29,1650,-31.00,44,3.1,3.1,2587,7956,1,546
