Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Actual BSFC /  Expected BSFC,Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
43.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.14,-5,0.0,22,3.1,2.5,0,3899,1,0
43.29,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.01,-5,0.0,22,3.1,2.5,0,3883,1,0
43.54,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.16,-5,0.0,22,3.1,2.5,0,3907,1,0
43.79,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-5,0.0,22,3.1,2.5,0,3929,1,0
44.04,-0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.12,-5,0.0,22,3.1,2.5,0,3906,1,0
44.29,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.11,-4,0.0,22,3.1,2.5,0,3928,1,0
44.54,-0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-5,0.0,22,3.1,2.5,0,3919,1,0
44.79,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.17,-5,0.0,22,3.1,2.5,0,3897,1,0
45.04,0.4,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.12,-5,0.0,22,3.1,2.5,0,3911,1,0
45.29,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-5,0.0,22,3.1,2.5,0,3905,1,0
45.54,-0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.19,-5,0.0,22,3.1,2.5,0,3860,1,0
45.79,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.18,-5,0.0,22,3.1,2.5,0,3906,1,0
46.04,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.21,-5,0.0,22,3.1,2.5,0,3916,1,0
46.29,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-5,0.0,22,3.1,2.5,0,3936,1,0
46.54,0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.23,-4,0.0,22,3.1,2.5,0,3916,1,0
46.79,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.21,-5,0.0,22,3.1,2.5,0,3923,1,0
47.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.18,-5,0.0,22,3.1,2.5,0,3936,1,0
47.29,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.24,-5,0.0,22,3.1,2.5,0,3922,1,0
47.54,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.17,-5,0.0,22,3.1,2.5,0,3926,1,0
47.79,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.1,-5,0.0,22,3.1,2.5,0,3918,1,0
48.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.12,-5,0.0,22,3.1,2.5,0,3907,1,0
48.29,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.14,-5,0.0,22,3.1,2.5,0,3923,1,0
48.54,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.15,-5,0.0,22,3.1,2.5,0,3934,1,0
48.79,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.29,-5,0.0,22,3.1,2.5,0,3886,1,0
49.04,0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.04,-5,0.0,22,3.1,2.5,0,3919,1,0
49.29,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.17,-5,0.0,22,3.1,2.5,0,3924,1,0
49.54,-0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.31,-5,0.0,22,3.1,2.5,0,3897,1,0
49.79,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.17,-5,0.0,22,3.1,2.5,0,3900,1,0
50.04,-0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.19,-5,0.0,22,3.1,2.5,0,3908,1,0
50.29,-0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.08,-5,0.0,22,3.1,2.5,0,3901,1,0
50.54,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.21,-5,0.0,22,3.1,2.5,0,3870,1,0
50.79,-0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-7,0.0,22,3.1,2.5,0,3880,1,0
51.04,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.01,-7,0.0,22,3.1,2.5,1261,3901,1,0
51.29,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,0.03,-6,0.0,22,3.1,3.0,100,3905,1,0
51.54,-0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,0.02,-5,0.0,22,3.1,3.0,0,3872,1,0
51.79,0.4,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.18,-5,0.0,22,3.1,3.0,0,3871,1,0
52.04,0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-5,0.0,22,3.1,3.0,0,3872,1,0
52.29,0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.11,-5,0.0,22,3.1,3.0,0,3888,1,0
52.54,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.09,-5,0.0,22,3.1,3.0,0,3864,1,0
52.79,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.01,-5,0.0,22,3.1,3.0,0,3912,1,0
53.04,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.2,-6,0.0,22,3.1,3.0,0,3908,1,0
53.29,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.13,-5,0.0,22,3.1,3.0,0,3833,1,0
53.54,0.1,0,5,21,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.24,-5,0.0,23,3.1,3.0,0,3837,1,0
53.79,-0.1,0,5,21,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.12,-6,0.0,22,3.1,3.0,0,3893,1,0
54.04,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.25,-6,0.0,22,3.1,3.0,0,3908,1,0
54.29,0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.06,-6,0.0,23,3.1,3.0,0,3840,1,0
54.54,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.16,-5,0.0,23,3.1,3.0,0,3829,1,0
54.79,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.2,-6,0.0,23,3.1,3.0,0,3894,1,0
55.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.26,-6,0.0,23,3.1,3.0,0,3849,1,0
55.29,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.1,-6,0.0,23,3.1,3.0,0,3863,1,0
55.54,-0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.16,-6,0.0,22,3.1,3.0,0,3875,1,0
55.79,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.07,-6,0.0,22,3.1,2.9,0,3840,1,0
56.04,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-6,0.0,23,3.1,3.0,0,3843,1,0
56.29,0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.01,-6,0.0,23,3.1,3.0,0,3850,1,0
56.54,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-6,0.0,23,3.1,3.0,0,3871,1,0
56.79,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.09,-6,0.0,22,3.1,2.9,0,3850,1,0
57.04,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.13,-6,0.0,22,3.1,3.0,0,3802,1,0
57.29,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.09,-6,0.0,23,3.1,3.0,0,3820,1,0
57.54,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.12,-6,0.0,23,3.1,2.9,0,3790,1,0
57.79,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.09,-6,0.0,23,3.1,2.9,0,3828,1,0
58.04,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.19,-6,0.0,23,3.1,3.0,0,3847,1,0
58.29,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-6,0.0,23,3.1,3.0,0,3862,1,0
58.54,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-6,0.0,23,3.1,3.0,0,3835,1,0
58.79,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.95,-0.1,-0.09,-6,0.0,23,3.1,3.0,0,3827,1,0
59.04,0.4,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.21,-6,0.0,23,3.1,2.9,0,3814,1,0
59.29,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,3.0,0,3819,1,0
59.54,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.19,-6,0.0,23,3.1,2.9,0,3792,1,0
59.79,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.21,-6,0.0,23,3.1,3.0,0,3806,1,0
60.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-5,0.0,23,3.1,2.9,0,3842,1,0
60.29,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.11,-6,0.0,23,3.1,2.9,0,3803,1,0
60.54,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.16,-6,0.0,23,3.1,3.0,0,3830,1,0
60.79,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.08,-6,0.0,23,3.1,2.9,0,3821,1,0
61.04,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.22,-6,0.0,23,3.1,2.9,0,3826,1,0
61.29,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.07,-6,0.0,23,3.1,2.9,0,3800,1,0
61.54,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3837,1,0
61.79,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3814,1,0
62.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3838,1,0
62.29,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3836,1,0
62.54,0.2,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3856,1,0
62.79,-0.1,0,5,20,20,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3853,1,0
63.04,0.0,0,5,20,20,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.16,-6,0.0,23,3.1,2.9,0,3855,1,0
63.29,0.1,0,5,20,20,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3843,1,0
63.54,0.0,0,5,20,20,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.15,-6,0.0,23,3.1,2.9,0,3875,1,0
63.79,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3853,1,0
64.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.18,-6,0.0,23,3.1,2.9,0,3864,1,0
64.29,-0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.2,-6,0.0,23,3.1,2.9,0,3853,1,0
64.54,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.15,-6,0.0,23,3.1,2.9,0,3851,1,0
64.79,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3855,1,0
65.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3836,1,0
65.29,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.15,-5,0.0,23,3.1,2.9,0,3875,1,0
65.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.08,-6,0.0,23,3.1,2.9,0,3880,1,0
65.79,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.11,-6,0.0,23,3.1,3.0,0,3842,1,0
66.04,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.19,-6,0.0,23,3.1,2.9,0,3856,1,0
66.29,0.3,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-6,0.0,23,3.1,2.9,0,3850,1,0
66.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.18,-5,0.0,23,3.1,2.9,0,3855,1,0
66.79,0.4,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.06,-5,0.0,23,3.1,2.9,0,3842,1,0
67.04,0.0,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.25,-6,0.0,23,3.1,2.9,0,3829,1,0
67.29,0.1,0,5,20,20,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-6,0.0,23,3.1,2.9,0,3892,1,0
67.54,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.24,-5,0.0,23,3.1,2.9,0,3879,1,0
67.79,0.3,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.02,-6,0.0,23,3.1,2.9,0,3841,1,0
68.04,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.15,-5,0.0,23,3.1,2.9,0,3865,1,0
68.29,0.3,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.09,-6,0.0,23,3.1,2.9,0,3873,1,0
68.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.08,-6,0.0,23,3.1,2.9,0,3903,1,0
68.79,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.04,-5,0.0,23,3.1,2.9,0,3870,1,0
69.04,0.2,0,5,20,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.11,-6,0.0,23,3.1,2.9,0,3852,1,0
69.29,0.0,0,5,20,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.01,-5,0.0,23,3.1,2.9,0,3874,1,0
69.54,0.2,0,5,20,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.05,-6,0.0,23,3.1,2.9,0,3896,1,0
69.79,0.0,0,5,20,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.18,-6,0.0,23,3.1,2.9,0,3854,1,0
70.04,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.12,-6,0.0,23,3.1,2.9,0,3871,1,0
70.29,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.12,-6,0.0,23,3.1,2.9,0,3880,1,0
70.54,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3871,1,0
70.79,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.15,-6,0.0,23,3.1,2.9,0,3917,1,0
71.04,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.25,-6,0.0,23,3.1,2.9,0,3896,1,0
71.29,0.3,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3858,1,0
71.54,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.19,-6,0.0,23,3.1,2.9,0,3869,1,0
71.79,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.11,-5,0.0,23,3.1,2.9,0,3877,1,0
72.04,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.13,-6,0.0,23,3.1,2.9,0,3871,1,0
72.29,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.13,-5,0.0,23,3.1,2.9,0,3880,1,0
72.54,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.11,-5,0.0,23,3.1,2.9,0,3842,1,0
72.79,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-6,0.0,23,3.1,2.9,0,3835,1,0
73.04,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-6,0.0,23,3.1,2.9,0,3871,1,0
73.29,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.08,-6,0.0,23,3.1,2.9,0,3904,1,0
73.54,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3898,1,0
73.79,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-6,0.0,23,3.1,2.9,0,3874,1,0
74.04,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.03,-6,0.0,23,3.1,2.9,0,3854,1,0
74.29,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.08,-5,0.0,23,3.1,2.9,0,3884,1,0
74.54,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.04,-6,0.0,23,3.1,2.9,0,3897,1,0
74.79,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3879,1,0
75.04,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-6,0.0,23,3.1,2.9,0,3870,1,0
75.29,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,0.01,-6,0.0,23,3.1,2.9,0,3856,1,0
75.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3860,1,0
75.79,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.07,-6,0.0,23,3.1,2.9,0,3866,1,0
76.04,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3881,1,0
76.29,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.09,-6,0.0,23,3.1,2.9,0,3859,1,0
76.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.26,-6,0.0,23,3.1,2.9,0,3861,1,0
76.79,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.28,-6,0.0,23,3.1,2.9,0,3907,1,0
77.04,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.21,-6,0.0,23,3.1,2.9,0,3892,1,0
77.29,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.24,-6,0.0,23,3.1,2.9,0,3890,1,0
77.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.2,-6,0.0,23,3.1,2.9,0,3875,1,0
77.79,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.11,-6,0.0,23,3.1,2.9,0,3849,1,0
78.04,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.14,-5,0.0,23,3.1,2.9,0,3865,1,0
78.29,0.1,0,5,20,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3912,1,0
78.54,0.0,0,5,20,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.12,-5,0.0,23,3.1,2.9,0,3897,1,0
78.79,0.0,0,5,20,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.17,-6,0.0,23,3.1,2.9,0,3866,1,0
79.04,0.2,0,5,20,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.01,-6,0.0,23,3.1,2.9,0,3844,1,0
79.29,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.09,-6,0.0,23,3.1,2.9,0,3859,1,0
79.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.07,-5,0.0,23,3.1,2.9,0,3878,1,0
79.79,-0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.1,-6,0.0,23,3.1,2.9,0,3899,1,0
80.04,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.18,-6,0.0,23,3.1,2.9,0,3878,1,0
80.29,0.3,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.15,-6,0.0,23,3.1,2.9,0,3876,1,0
80.54,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3847,1,0
80.79,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.21,-6,0.0,23,3.1,2.9,0,3895,1,0
81.04,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.13,-6,0.0,23,3.1,2.9,0,3896,1,0
81.29,0.0,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.25,-6,0.0,23,3.1,2.9,0,3869,1,0
81.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.09,-6,0.0,23,3.1,2.9,0,3852,1,0
81.79,0.2,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.13,-6,0.0,23,3.1,2.9,0,3854,1,0
82.04,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.22,-6,0.0,23,3.1,2.9,0,3876,1,0
82.29,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.07,-6,0.0,23,3.1,2.9,0,3893,1,0
82.54,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.16,-7,0.0,23,3.1,2.9,0,3881,1,0
82.79,0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.06,-7,0.0,23,3.1,2.9,0,3840,1,0
83.04,-0.1,0,5,20,21,20,98,0.0,0.0,0,0,0,#DIV/0!,0,45.94,-0.1,-0.16,-6,0.0,23,3.1,2.9,0,3857,1,0
83.29,0.2,0,5,21,21,20,97,0.0,0.0,0,0,0,#DIV/0!,0,45.93,-0.1,-0.14,-6,0.0,23,3.1,2.9,0,3893,1,0
